x_dt,x_geo,base,ac_m_linkedin_l_clk,ac_m_fb_n_imp_adstk,ac_m_bing_l_imp_adstk,ac_m_trade_desk_l_clk_adstk_alpha1_beta1,ac_m_google_n_clk_alpha0_beta0,ac_m_youtube_n_clk_alpha0_beta0,ac_branch_prospect_visits,ac_ec_tbill_3m,ac_branch_employee_count,ac_ec_psavert,ac_trend,ac_s_index_weekly,ac_web_new_customer_logins
2022-02-20,lon,1911.178062515673,114.6564878316669,32.86670663992933,280.0088164784987,225.97656714737224,45.54081013521808,12.215148178673772,74.0610652380367,7.76505317416798,136.48528756425551,4.406184193520576,44.362631978784414,456.98776451592755,35.4894144082757
2022-02-27,lon,1911.178062515673,110.07840043689086,31.20581977452827,322.7862694070488,195.14458520538733,59.95082865351859,10.994375575400245,57.7645985775877,7.787312284364272,127.74352336234112,3.9284504201522066,41.89530916686379,412.84350500224747,32.698959617996806
2022-03-06,lon,1911.178062515673,95.25817327686082,26.235938533451918,304.5093708929541,190.43366684380229,30.289460562219787,13.141887692050584,59.52417092682462,9.182418612384394,131.63472969004658,3.5356016048977206,43.55694543605307,463.5107422111708,13.008831201610318
2022-03-13,lon,1911.178062515673,97.63078101811031,27.845122428093546,260.33177903949394,217.83076506142461,34.04858451295834,8.747645416279145,134.34662083778022,10.86370582907397,135.04583587559327,2.9737879191261998,45.081103179698935,469.91698398304567,18.159222383648643
2022-03-20,lon,1911.178062515673,149.48218039501467,31.313749095781958,179.5351769364207,221.54248174115506,44.34011594991481,9.661182600279844,40.14911370659433,10.114297014599154,110.98469847987398,1.9069367454316797,37.37398727042583,563.4056338577781,7.012383691056962
2022-03-27,lon,1911.178062515673,203.17263394954193,39.66693382543282,180.31288760694719,259.88190640812377,55.19241520004099,10.86037515249658,107.55516835535428,12.109105532408773,112.82764843358083,1.4679537255037602,40.39660755812113,649.3783017367747,0.0
2022-04-03,lon,1911.178062515673,139.97332989099567,36.055148200167864,201.98899469555084,224.90941189230665,50.38493090741556,8.121469458371623,126.07387147931225,12.967225689763072,107.23310272857758,0.9850074513215649,39.80020662303778,484.3219590881043,27.007279379402
2022-04-10,lon,1911.178062515673,196.60310082525754,40.67443254893285,314.69588503710287,246.2195811519778,31.131257360911157,9.91619755048079,113.44230451608594,18.692532892471714,144.73383919128915,1.105488765162241,54.177964258084,363.56576459962906,30.863588786941893
2022-04-17,lon,1911.178062515673,232.2425638368007,35.66408085278449,310.2310686324456,204.59434929152346,31.787078569059574,10.649564891116764,160.5989319128384,18.765458249018124,136.59865888020386,0.8319535624012695,51.56606475112238,356.352442471552,18.939721583460305
2022-04-24,lon,1911.178062515673,141.30819858928888,38.04371309014395,319.1662252391843,205.8915472208716,28.77059270488944,8.200436468053613,71.61605904253375,21.285951560047682,146.19261789070825,0.6641400295516107,55.65155220093049,340.07019153508645,17.960711913036544
2022-05-01,lon,1911.178062515673,175.7649388514234,30.666471142771943,305.2805990438652,188.99609721260867,20.91818898577873,5.243051979444315,112.04232247979088,21.989300129203848,146.9184601230093,0.4281749109597418,54.86976593111065,193.26441253949307,18.440154154867077
2022-05-08,lon,1911.178062515673,123.44758907817499,23.517448739205285,311.21677362409923,179.76973532637254,24.643405633453526,13.452781282615062,98.65629233483793,24.782689059254544,155.8381863020646,0.21543976148011962,55.67268950597189,193.586870494515,15.022036342282508
2022-05-15,lon,1911.178062515673,105.75932979995862,33.383785955141015,334.45259390264783,188.2575003914273,20.068147647195374,9.126505083872436,147.8326455531294,28.779489083505233,163.462254356079,0.0,58.875021947021175,135.92146457121493,13.903199193135153
2022-05-22,lon,1911.178062515673,137.32270459786818,47.8886481055091,368.95991928361565,204.4891004844497,35.16655398522727,10.742800902069103,140.22112057255512,33.26522711622607,172.27333419538112,-0.2381606593821366,62.55301264928918,7.1996403997578,12.978035851761224
2022-05-29,lon,1911.178062515673,133.86815827409495,38.74373272515692,371.21525916987747,199.93358669819202,60.73254255522006,8.566665329361468,43.10782947181861,33.38632188393878,154.81071848579774,-0.4393028261200689,58.15680456585556,61.36370576762038,4.375915383513114
2022-06-05,lon,1911.178062515673,97.77240760081314,28.621096113427974,384.4447940176258,185.9006057313823,28.94197015317364,8.253548531599748,119.78192884302692,34.14503162871579,147.16208352838527,-0.9145355540262249,54.296890581060836,7.634721104181487,-3.218604795039836
2022-06-12,lon,1911.178062515673,148.52357576309356,30.89606262728573,523.2211496381136,202.53315860179288,53.500804205915074,12.889228729990057,113.27256951114,40.32410501659235,156.5603921559247,-1.7557258830982474,58.222936825584426,164.70224115999673,3.931439131995903
2022-06-19,lon,1911.178062515673,99.12872162368372,26.35596629001291,620.63395716177,200.40426416514075,53.68912824469893,7.746254818333522,62.12558035282302,38.89470180447804,137.38761664794154,-2.2276382910094177,51.49511658685147,292.6286015627128,2.5596665168896204
2022-06-26,lon,1911.178062515673,103.39870724715362,20.7310915814936,662.9571600690365,205.23251048489956,53.167190669191285,12.498500752079865,70.48154464884367,40.089007084145464,136.54963633346136,-2.755477676753044,49.064739222980435,302.30029641407606,-3.892969346280942
2022-07-03,lon,1911.178062515673,67.2512864722458,15.612198378488939,611.2798720254833,201.55026599463423,31.822327428089665,7.600531351225548,110.92014798640304,40.55951038470388,128.9367814941514,-2.8460948536098263,46.68844550385872,270.59982687396695,-7.153161555314496
2022-07-10,lon,1911.178062515673,74.34762979033391,14.383851781930058,478.8719469679354,198.4372943904957,38.928534109180625,3.240846476372469,36.2940098117474,46.0251865637733,140.63068184923765,-2.364491708353143,51.31456065271714,5.012206194819246,-1.3003193958625656
2022-07-17,lon,1911.178062515673,136.88502573485246,18.073802804756795,171.84683652754975,188.75811510271348,46.117662844346356,4.237500509520809,68.69127428199796,54.29473655861513,159.69743970659852,-1.8450483309195924,58.716629989384224,86.47101318507653,-0.12305143016532655
2022-07-24,lon,1911.178062515673,116.78616281088698,32.55891532780679,129.49577628666407,215.94591248787063,56.50839103463137,3.7026290946080667,79.91348021709769,65.52594813422131,181.25607012180637,-1.1692191231404205,68.82675636550354,185.91515100194306,-7.444036275572886
2022-07-31,lon,1911.178062515673,145.8288757297512,32.75062685100116,455.004986922566,201.88248968716718,53.51565893165741,2.415684607832222,88.72389863225301,62.809532037305566,163.50705704440287,-0.17760415412033956,64.15784775100259,87.65449456419792,-2.2516111206895038
2022-08-07,lon,1911.178062515673,86.14930384403344,19.78658127993762,481.3658805762414,202.21787931182268,24.134436464876238,4.188510352456929,52.73948121172814,58.143550357688945,142.05024491479145,-0.3023195421438498,57.63220716156851,0.0,2.7161815513256506
2022-08-14,lon,1911.178062515673,93.47778732139385,16.995357102300957,180.63649002513648,246.53770291252485,28.282646786379495,3.6353996421421098,104.36045530604197,57.526991629648684,140.54393307480782,-0.5982274488490941,57.44344905843168,99.3609552609724,12.61899681339575
2022-08-21,lon,1911.178062515673,119.47178444868293,24.792171168164153,152.3963142352857,325.79799760730265,45.60876015819757,5.4888853949208,156.65937081238664,76.76081082629888,197.4041997536115,-1.197362036977067,77.21293433714769,186.668404781174,10.75766599813179
2022-08-28,lon,1911.178062515673,131.79987152822915,21.908841944478453,499.48326128771197,229.54849449728377,70.87079852649912,4.582371947512154,109.04420686804364,68.69580909866727,176.66360054788817,-1.4287456186928398,69.60481220111058,298.11885789991044,8.929756755685114
2022-09-04,lon,1911.178062515673,123.26838161182286,15.155007850547793,616.5905938799358,149.86591851154162,47.65775579374011,4.540326409425194,84.05243938087827,52.95146340945374,142.98289980245832,-1.3399057316901708,54.040916280457374,287.19366621230387,10.862474073452235
2022-09-11,lon,1911.178062515673,113.41003894474743,12.952111948017544,586.3663652836216,147.96096326314543,46.418154384735224,8.188881860775016,89.05844871712661,49.092011134633545,132.5613619946012,-1.4180873929938629,50.462503943832026,245.6839556068498,5.085227795235452
2022-09-18,lon,1911.178062515673,91.32526993454739,17.630995736897916,624.6889158660232,183.39066133916646,45.10691264636723,5.582942485242424,102.18117831087066,56.325700881230034,148.47293863936554,-1.8287952587214793,58.31169341002538,291.8582366343517,3.775286858960404
2022-09-25,lon,1911.178062515673,151.66417519174175,16.841744801993297,640.9508872466788,181.6852028383171,156.39455354926375,26.53819075551345,170.36048864310047,53.661959410389294,138.00135825284167,-1.9345202650387847,55.94803107802246,566.3883108191467,6.321555162356739
2022-10-02,lon,1911.178062515673,130.9258129823478,12.980522866062229,552.6124308665611,170.71369553727158,120.3980877092273,24.124745457242646,77.43375315878346,48.781814986523614,125.45119112582641,-1.9083605221667022,51.21815485100027,444.9011247183152,1.1889637473321732
2022-10-09,lon,1911.178062515673,205.6542850130064,15.884896046218264,410.5359023721259,217.11365978293915,34.57458994373833,29.27620516216969,112.18711493568183,61.841309554786505,159.0360249320807,-2.4192522116294324,65.38394286056904,261.2217816203454,6.531477472295115
2022-10-16,lon,1911.178062515673,185.8035695770346,18.462884130857613,108.51909119564152,223.2309560544349,25.80087286805902,17.980847743044556,191.80769043060337,65.06513702278977,167.32667578131404,-2.545369394270416,69.27017544216685,215.59261622883446,-4.49320959618309
2022-10-23,lon,1911.178062515673,156.16374869525524,15.713553957575465,67.22703366774873,179.9106220634096,10.124998355253709,12.847310523825257,50.15007907347937,55.28881932578614,142.18512046500575,-2.1629166554726593,59.26797762345277,292.9983636103468,-10.89277322133921
2022-10-30,lon,1911.178062515673,201.12068207489807,15.870831285023788,293.99654197260446,207.35314204875274,78.39505555166862,29.73399096360808,149.97380847931296,60.12407668998791,154.61985246312042,-2.3520735015413763,64.89267716503673,424.64157586009986,-8.548223568245387
2022-11-06,lon,1911.178062515673,220.3064674368376,16.067330710301565,493.5168525112518,214.4410734256309,10.431523301654837,17.59832254007866,93.47616940191509,58.888236917338666,159.01375215235294,-1.9270628153077354,63.99119257502202,313.09454571423845,-1.0764663869881579
2022-11-13,lon,1911.178062515673,167.8733432486983,15.72180681335638,457.97131332397817,203.3494097542862,21.752908648882034,13.844077312383476,57.83931817062366,51.01276283256566,137.74789754787162,-1.212538286019672,55.80781900775903,303.2221662304794,-3.1083471205371476
2022-11-20,lon,1911.178062515673,223.69521023398835,19.122572134535833,414.43270745637875,257.36456655643,65.65025104570026,26.797921474395526,147.4524137380279,54.18715193096026,146.31958431845362,-0.8027584842133559,59.67844807031334,412.78540416015585,-2.8615351507987783
2022-11-27,lon,1911.178062515673,196.27934105816917,15.945460640052026,314.13911204382583,221.83992459202963,93.92129917086363,23.905229648957214,32.88392922626959,48.33793964842415,136.74065464460892,-0.2832504519313803,53.591389701417015,133.33878366270156,-9.817876101060731
2022-12-04,lon,1911.178062515673,251.8911157290908,16.727313362564725,376.26940861996616,260.25118200773187,140.64602445678332,31.78588716654681,131.1735815963406,64.27314516910246,185.95116743260562,0.047741517415155574,71.73037098030366,417.34366716619303,-9.268667720316873
2022-12-11,lon,1911.178062515673,206.1117188185578,16.94396960449666,360.6351046674222,263.8128523427277,158.6100667809927,31.47671682655086,115.4646235544285,63.64798249736637,184.14248468744415,0.26790384603287826,71.49999467679382,620.455431428588,-11.246912247074585
2022-12-18,lon,1911.178062515673,245.12589618465552,22.007095230550522,490.9321384795835,312.38692493635205,116.90826485041124,32.19696731817859,221.45003627641054,65.10437615295159,188.35603452672757,0.4997090996978224,73.61407159111945,783.1413857877021,-11.900962950013376
2022-12-25,lon,1911.178062515673,204.49971450262709,20.95131057093207,560.6314131776127,283.3145000048953,110.28754694485305,25.61945968237017,140.9680662150975,51.8042250226057,149.87684351762135,0.5771956898753964,58.95583788322817,650.8577345253547,-10.521910252746858
