x_dt,x_geo,base,ac_m_trade_desk_l_clk,ac_m_linkedin_l_clk,ac_m_google_n_imp_adstk,ac_m_youtube_n_imp_adstk,ac_m_bing_l_imp_adstk,ac_s_index_weekly,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_ec_psavert,ac_web_new_customer_logins,ac_trend
2022-05-29,bcn,5492.62608160036,784.2565087163186,467.85374032343987,1823.3447969654944,355.7998153910849,1432.8387765794578,573.4914519197897,2788.2630554698862,239.3021298370205,-5.548150526015173,4.280242912681893,8110.49155081048
2022-06-05,bcn,5492.62608160036,681.4668997923543,365.03979200864404,1852.4163450625838,350.61344366021837,1459.1069261641935,230.08671180801772,1165.739695741468,941.5686616920958,-12.165096745481883,0.10309984677483237,7975.397439368769
2022-06-12,bcn,5492.62608160036,485.7388380057513,653.9712086861404,1773.0997221069788,442.94194728243275,1804.8390106669835,795.838955139078,2510.194409859413,324.89088900722476,-23.635320143660188,1.6095400927265568,8654.884717696574
2022-06-19,bcn,5492.62608160036,1734.2556627438476,499.75035625848244,1937.3157016879445,478.69245155122235,2247.2129982941337,1041.7318501820182,2974.420672459632,200.852423683193,-30.36966903532131,1.3317535452101013,7752.179717029279
2022-06-26,bcn,5492.62608160036,745.4582171796038,408.3111408122096,3092.7042481469216,575.1054317861735,2680.575332083795,901.1989776904146,2207.9707833741186,130.399502089084,-39.327672192930535,-3.7590706723850054,7732.737028102639
2022-07-03,bcn,5492.62608160036,316.5893147440269,348.7970015172227,3469.242034547039,671.5352736664786,2247.447668320335,638.2810445022055,1991.1269574088521,344.9915566028785,-38.79449177291347,-6.207468266820247,7027.365027130335
2022-07-10,bcn,5492.62608160036,571.7441336399771,267.08064186784634,2821.1609858247816,681.9853730589008,1387.028256958978,350.87615896913655,1408.3838245644997,186.91641239109103,-31.352239659427983,-2.802592665817183,7513.352963449672
2022-07-17,bcn,5492.62608160036,630.8090892976676,309.89118429832456,1769.6808108400226,416.2105696249933,327.28637589340815,446.70987150203246,2109.3382823709653,581.8123079134238,-21.510702700688874,-1.9588084477893364,7559.104937807281
2022-07-24,bcn,5492.62608160036,385.1637738644148,252.78963866750505,2271.716041304829,277.7622451693648,243.34758320831162,621.9420007411278,2534.903863228121,745.7762865573693,-12.069596688546802,-0.38432721057585845,7845.426409557718
2022-07-31,bcn,5492.62608160036,1543.1227616629071,310.3483850025891,3331.3734220128144,241.1260797081,1220.6961729027662,582.2415164627068,2147.566012765052,637.0924336142757,-1.9585851625341555,-3.9411326979968266,7812.706852128961
2022-08-07,bcn,5492.62608160036,904.9095492305643,305.7311123415664,3052.206160713189,186.05708349870082,1527.8970458490107,348.6469033428286,2543.879007762943,700.894138141596,-3.321851844448155,2.826369649207951,6992.64839971448
2022-08-14,bcn,5492.62608160036,454.0903057235995,312.9461698379299,2537.9717015533697,214.95283803965162,683.8714497569684,537.0600802455867,2316.5564167300236,808.6728995327204,-6.914306617344779,5.795173812516674,7331.371189784616
2022-08-21,bcn,5492.62608160036,771.4034877680015,332.9595389535017,2320.1022442089,270.68878840356626,437.1913379763215,687.7262175119473,3288.8197757055814,957.4667725619255,-11.452297386161442,9.550178424371637,8154.917874271684
2022-08-28,bcn,5492.62608160036,532.2481918850652,311.4307563634391,2482.433299536578,293.73820544308126,1740.1935394184852,798.4779289399606,2772.704276576122,703.733263541256,-16.55157404241601,-0.05254763877964125,8904.018578376847
2022-09-04,bcn,5492.62608160036,596.5980870157115,352.51155464851183,2618.9198264528354,291.90573934707595,2554.6987333896545,810.2262052896513,2226.677046181787,337.9418446433135,-18.86737059029171,-3.003194849188501,8402.765446870582
2022-09-11,bcn,5492.62608160036,288.1877823629525,274.84017627207726,3064.419250177717,450.6464571986001,2440.75771613461,932.1695019968822,1526.6585821648248,127.53863717472487,-22.15048421662388,-3.544277075691728,8703.85057620957
2022-09-18,bcn,5492.62608160036,528.991418298698,344.6474424532752,3168.977955563986,614.7925351306766,1827.9359904737278,812.102298680813,2555.0403427606875,562.7573024120933,-23.81043472356634,6.537040624188136,8383.40202672506
2022-09-25,bcn,5492.62608160036,627.7228527313719,543.3822781478557,3854.6581540341217,758.7567688577998,1896.4640801399494,1163.249893692539,2302.149141030337,108.52445069961522,-27.790610172433833,-3.817606503837852,8875.074515742326
2022-10-02,bcn,5492.62608160036,794.2465474233051,478.68609070875465,4669.69106962504,857.4034128248122,1810.279658620671,1090.4501965603095,1482.1792045991212,228.3679685926545,-29.12408660077714,-3.146070076095041,8631.339926121842
2022-10-09,bcn,5492.62608160036,785.4458767796125,432.51978177974553,3924.3497235924765,789.8485650909047,1087.9670469160824,236.55780648952626,2091.673251912703,421.9437872195171,-27.40022832156385,8.232093381613323,8177.236213559024
2022-10-16,bcn,5492.62608160036,2019.913703471535,576.4655339760866,2013.2952277956106,583.8647227859399,317.09960430422944,157.42309951256155,1805.3978193744424,244.82365179211925,-28.38013772000627,-4.023739800979915,8528.494432908099
2022-10-23,bcn,5492.62608160036,1518.6086518464408,581.3042055870693,972.8817281357956,405.68252789952675,229.3007575722206,332.39867403143734,2335.5708369501945,394.1726849611605,-30.59520607967892,-9.501831180533145,9257.55088867601
2022-10-30,bcn,5492.62608160036,1100.8226424709032,596.751900772794,916.9820385141583,507.46793537433376,798.9794913856464,288.46298853914266,2850.102479473625,655.6231774928032,-32.001771898996324,-7.291953625784091,9749.474989901017
2022-11-06,bcn,5492.62608160036,1082.813105768963,572.4207972622798,729.3406286371096,780.4510792864344,1074.1380522807426,168.43915417707893,2250.890999124043,827.4095978329512,-24.66491674030707,-2.986084946291597,9044.12150571664
2022-11-13,bcn,5492.62608160036,1093.15770274134,800.6408659812549,885.5759071518478,929.2881319263923,1117.0230509052278,187.6636003995091,2666.1265319722315,527.6025192917477,-18.188984466327437,-3.739057381401122,9244.223649877817
2022-11-20,bcn,5492.62608160036,1542.5768498550967,892.8851108319775,1331.8059027687395,847.3583175088337,1032.1490077885733,280.5684271711078,2159.004029449706,949.2154438653465,-10.71025723992633,-2.625503403324405,8792.146589803511
2022-11-27,bcn,5492.62608160036,653.9504295200662,725.5228010316742,2175.1055501474084,926.9705953517557,1076.4815332438845,0.0,0.0,741.1198319774298,-4.472907125380918,-12.247635452531727,9344.943719705338
2022-12-04,bcn,5492.62608160036,2216.9864795157227,714.1268601309796,3022.7726589713106,893.0543587478805,978.86897792312,264.6411580069171,1768.4999999836398,457.1709092519401,0.5278503893381374,-8.774540036996832,8757.499205515787
2022-12-11,bcn,5492.62608160036,1215.8856657768554,709.1366424636279,4482.662478142791,921.1104880937618,992.4979736646728,553.1568056142778,2188.8708774180623,485.69410803082195,3.085121834075311,-6.775551052574938,9092.04930841327
2022-12-18,bcn,5492.62608160036,1164.2969641960863,631.291190000475,5390.959892348773,875.6295341172024,1087.6091503881555,564.8012872672373,2427.5914923480823,439.6659694908337,5.348029120483471,-5.428842818474533,8699.609251940785
2022-12-25,bcn,5492.62608160036,2556.2440481770955,818.7352733443797,6009.605886250358,914.7758441937868,1628.223550262718,654.1192663279998,0.0,242.56049945838407,8.110336467998184,-8.555384827896559,9147.55459874482
