x_dt,x_geo,base,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta0,ac_m_linkedin_l_clk_alpha0_beta0,ac_m_fb_n_clk,ac_m_youtube_n_clk,ac_branch_prospect_visits,ac_web_new_customer_logins,ac_ec_tbill_3m,ac_ec_is_bull,ac_ec_psavert,ac_branch_employee_count
2022-07-24,fra,-101.07881411256687,23.735724275751608,145.85239985645225,21.74579115223628,-0.0,0.9471610369027915,59.96252266588759,-0.8794010064596963,148.63123795903593,14.600354895399255,-1.6477907553376299,126.1308140326985
2022-07-31,fra,-101.07881411256687,15.947435216554705,137.800023489363,20.949870573759668,-0.0,0.6312277482832401,25.824355154608796,-5.734299227258336,140.92613368373293,11.548723821472558,-0.24758736051323255,115.43293101256359
2022-08-07,fra,-101.07881411256687,8.655143191377704,145.3744398711726,22.431286289723786,0.0,1.1733545941638852,24.73410152121033,0.7708362608800982,140.13534411956167,13.697440947760693,-0.4527117109937035,110.5595790277098
2022-08-14,fra,-101.07881411256687,11.242376119644172,164.5840127788501,22.476935459117218,0.0,2.1366355271539605,21.261043578241164,-3.3129934637420124,160.6108422480526,17.40398484881105,-1.0377169327516993,126.71369394919031
2022-08-21,fra,-101.07881411256687,14.665708944960427,115.25732125731712,27.497448794283144,0.0,1.553104038170978,44.84805039699922,-2.096528760877347,169.39627448054537,19.682297388308953,-1.641720255126426,120.9168578279855
2022-08-28,fra,-101.07881411256687,30.571154416447794,121.57786554895807,33.51559089588518,0.0,1.8130409426625307,16.998181544667297,-12.18417972149,192.61229425504285,15.175127916815333,-2.4889607252779893,137.48869903885586
2022-09-04,fra,-101.07881411256687,21.28912760778193,104.88696871114252,42.24665832568828,0.0,1.7909657290544427,21.424358420671457,-1.0015325797816144,161.84456035308395,6.535516040095536,-2.5445076200307577,121.60669912486117
2022-09-11,fra,-101.07881411256687,18.609613526480867,84.71691635055231,25.457842528488342,0.0,3.2524504386855693,47.2012563143339,-7.845457661220402,178.28460545487778,2.6419188483079106,-3.19974513283355,133.95941344489418
2022-09-18,fra,-101.07881411256687,16.71722381449141,94.08599407448783,19.61942340155663,0.0,2.4762264066044173,37.476188197980555,-7.358036837284179,169.8622777919761,11.613527430603282,-3.4266109386155548,134.01260077076637
2022-09-25,fra,-101.07881411256687,103.58534974315945,236.63586222303923,44.94546182678221,-0.0,17.082991255889343,11.534163088085545,-5.751380062592088,261.3952097017058,3.278602797225087,-5.85482275934108,206.2273762986134
2022-10-02,fra,-101.07881411256687,101.76238551121047,219.5988244432301,67.20654452229905,-0.0,20.792771142469988,27.13743445189499,-8.457359360654015,307.50368774683204,8.404087818969318,-7.474156174971008,242.60459401128574
2022-10-09,fra,-101.07881411256687,26.142647714978686,308.66281272032717,70.72646146745923,-0.0,20.941707101879484,27.331816422836322,2.1294845859241756,309.70629731929967,16.622939700557264,-7.527692599388341,244.34233967869324
2022-10-16,fra,-101.07881411256687,24.97763428526732,217.0384138863283,63.67208568995216,0.0,12.30118108466957,131.60303335564234,-0.24125869551669873,350.8799161001402,10.550055929957988,-8.528454766865442,276.82620724299096
2022-10-23,fra,-101.07881411256687,8.780991964859345,327.91357386777315,60.008410481843356,-0.0,7.087132572455724,113.926754146257,-16.290612095612076,303.7514327528688,13.639826826337826,-7.382954212358172,239.64425780814167
2022-10-30,fra,-101.07881411256687,76.64780403513087,192.22366545913513,108.2176032376432,-0.0,24.330528621805406,63.50939190645712,-23.503772230549412,359.82348022641924,25.693729714739156,-8.745836208793747,283.8822193505797
2022-11-06,fra,-101.07881411256687,11.053923589527312,274.9404375965059,74.40135819598765,-0.0,14.125613421870732,28.48276212711423,-17.309427789649057,322.74806252703166,31.566524854426078,-6.562062069901246,254.63162165965358
2022-11-13,fra,-101.07881411256687,21.11854983499786,363.1231808245062,64.37944811273265,-0.0,10.927814793210073,46.576753969723754,-5.443352800257273,263.8886817830125,16.210286726305267,-3.8971466574321068,208.19459752576796
2022-11-20,fra,-101.07881411256687,30.350807875833883,429.9408678914478,78.90274794986041,0.0,15.529772095298036,0.0,-10.264572315107454,229.6693478926404,26.86652020737415,-2.113980549984863,181.1973030652046
2022-11-27,fra,-101.07881411256687,69.94993288834353,278.93186938274994,93.89985730905612,-0.0,18.48152848513341,0.0,-18.793181397269173,273.3227873012381,23.643500785222454,-0.9951022038396483,215.63762156193204
2022-12-04,fra,-101.07881411256687,68.50871598232082,364.6820652193394,102.19427730767669,-0.0,21.187251031006255,41.47842768023724,-11.849491709547179,313.33763934643844,17.959816044795204,0.14460676282885415,235.4355064474709
2022-12-11,fra,-101.07881411256687,81.74106482814187,523.8612041415108,85.20860508545935,-0.0,16.962091617883914,66.41360782938169,-9.486467296231838,250.85187965856346,14.810069314419716,0.6560259771115496,179.06073295632606
2022-12-18,fra,-101.07881411256687,99.67704709143283,407.81142818659265,105.2035575781603,0.0,21.798039296133496,71.12362014248384,4.433123666438797,322.3705692369372,18.12368313684381,1.53734674687298,218.00039903067076
2022-12-25,fra,-101.07881411256687,74.66530774244156,445.9683031540557,99.64172186574275,0.0,19.611651963520714,38.3938665034188,-2.9913543120664774,290.0361505577382,8.610852429318077,2.0077951529836553,196.13451905541376
