x_dt,x_geo,base,ac_m_trade_desk_l_clk,ac_m_google_n_clk_alpha0_beta1,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_google_n_imp,ac_m_youtube_n_imp_adstk,ac_gqv_n_retire_gix,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_branch_prospect_visits,ac_ec_psavert,ac_web_new_customer_logins,ac_branch_employee_count,ac_trend,Year
2022-01-09,edi,599.680038915667,1.9570497009624543,0.0,30.46298120582924,1.960935393399759,0.0,3.3758971061735954,119.28152843609926,89.72244414502615,23.753880510514495,0.0,4.082485237676567,6.208356469586843,20.943247204019233,49.57115567504541,2022
2022-01-16,edi,599.680038915667,1.927210072686714,2.1241343432821815,36.87679065272104,1.9310017664556456,1.3931883347300065,0.9748769025545672,87.34857222820585,68.18882567100115,12.095536176666515,18.189842635804368,3.127946832929269,4.705081122332215,19.89601718650236,47.54093715846121,2022
2022-01-23,edi,599.680038915667,3.2962441065681265,21.662241281510394,35.19628889193991,3.3016398336981285,15.417594175521424,0.9809201523085093,73.54557380245502,70.80997005046578,7.095357040048775,18.88905109582718,2.468937555122246,5.161206432227034,20.660810143544154,49.834126523096366,2022
2022-01-30,edi,599.680038915667,2.3288623396354917,52.72183103585979,23.627193411163976,2.332996377246811,32.03188648972156,5.076656200202069,95.33661834868755,97.27794813400627,8.54673859511164,15.968964922189995,1.4284796607134789,4.828749590794529,23.2891001792511,42.52393579974876,2022
2022-02-06,edi,599.680038915667,3.797332827358274,16.86743880754887,38.24619500938654,3.8026819680373545,13.970171093857306,10.837918125129962,111.06382364650219,88.21946904594172,13.370145255722102,34.230044821868354,1.2893837821444483,8.667065874763608,24.96050767476483,45.997783151307544,2022
2022-02-13,edi,599.680038915667,3.163950103589889,24.364185621755805,23.386933112600754,3.1685400545046583,13.596316530440957,9.193463820438266,80.91457572618884,76.51371584926598,9.274225592129095,14.844047188972263,1.0698691986981987,4.921228649933,21.648522852544133,40.260386783271166,2022
2022-02-20,edi,599.680038915667,6.140411080405885,33.17667278318615,15.427904049688998,6.143053091819438,40.40711436010391,8.2856291778693,61.87296993942559,74.4644259645073,3.6134463394858467,14.446474604559175,0.9940840814288986,6.4736142185768095,26.335879935075752,39.5382814581999,2022
2022-02-27,edi,599.680038915667,0.960654992149084,66.43597433186149,21.17188122735684,0.9627125087512768,50.300752479214935,7.54642421652081,69.66072326676316,90.28602766621819,7.625345616839406,13.762528384963886,0.9021215250980126,3.6100278239111447,25.08904802525978,38.00573901942509,2022
2022-03-06,edi,599.680038915667,2.257752329974539,64.49449794827369,23.167766078940627,2.2617058692729533,36.35020155689756,7.010612879935199,66.05623265135414,91.19003327799676,15.967969306160796,0.0,0.857012206783959,3.708501656560316,27.28950729710777,41.708168025074755,2022
2022-03-13,edi,599.680038915667,1.6560110330915092,49.708179138396545,20.874567755747616,1.6593288806713609,54.803458954066365,7.647470608340611,63.29626558669542,86.68459268569033,10.064409925059797,33.634497295051226,0.7893473816925022,2.5732623207441727,30.657793914632663,47.27077560445296,2022
2022-03-20,edi,599.680038915667,3.1529549192845625,64.81599671297185,40.75013591814219,3.1578130169126215,51.29575103460479,7.313163371182949,71.55105394550883,83.57934073539604,7.881481261907619,16.214814090894954,0.5938401898741246,1.476834425733898,29.559557522263376,45.97722393965522,2022
2022-03-27,edi,599.680038915667,4.486200656452576,74.5473273639253,50.88872439963514,4.490472938234849,62.59208199462825,6.559831743500503,69.88315920677452,73.0383168085906,17.626265356249657,28.339604455904247,0.37280537600432945,1.1357069790946033,25.831507021190184,40.52795678414835,2022
2022-04-03,edi,599.680038915667,0.8364594958882973,66.055223038887,33.860219770804925,0.8383163920756076,74.31359106281339,7.837127142722579,91.14501680837682,87.75478355483204,18.36022585978143,39.01532955714929,0.2820513872951723,3.240782997973435,22.759945256572987,45.020888759160066,2022
2022-04-10,edi,599.680038915667,1.11125291804965,50.06334567152715,50.65831390883973,1.1136730703131679,36.590802628047136,9.313423558829486,104.13563728669337,116.97257186598917,11.602282745064596,35.66085212031647,0.26795896853664963,1.9487799403828596,26.003850642612992,51.87721575913078,2022
2022-04-17,edi,599.680038915667,1.518816345096542,44.625867258625135,44.95210072971941,1.5218958401142522,44.32399083303178,8.439018456449089,96.99420457833266,76.1302212477741,0.0,0.0,0.19468737317076523,3.255407233694569,23.694020056068645,47.66973113225617,2022
2022-04-24,edi,599.680038915667,0.3421514872515678,33.9175757722632,30.63638428895568,0.34296454068442084,40.70615945590301,8.404518083755685,69.15560832509026,83.229117354407,3.5878518007123272,0.0,0.14432609496571835,3.5295504745817117,23.54855504068742,47.775198365074985,2022
2022-05-01,edi,599.680038915667,0.6309396555944459,30.097043193802545,37.65057240958155,0.6323858352929009,38.477631286234875,8.51557177667921,48.74139131506614,84.16507384042544,0.7198218757131435,16.32844927061003,0.09623018893443626,2.736419005137918,23.813371291625664,48.71506013963474,2022
2022-05-08,edi,599.680038915667,0.0,37.4911390354465,28.071734266727915,0.0,45.74031582739379,7.799374119182681,36.341718292949146,80.18530313768754,12.585572528615433,15.556353660600555,0.04583995833452466,1.0201408488051842,22.68734890400778,46.79512050458196,2022
2022-05-15,edi,599.680038915667,1.4060207126237103,36.81710171014698,21.448704392369457,1.4089729358511551,48.46696497066197,8.813131257959224,39.504270442205446,83.90044457706911,11.140977880191494,0.0,0.0,0.0,26.11234781588494,54.301024389369566,2022
2022-05-22,edi,599.680038915667,-0.29134382196875913,27.98795563347435,25.948650430542163,-0.2920922175270062,21.353012486599926,7.649576210992669,30.33540297669475,58.41409251951099,11.574790932165623,0.0,-0.04591660415763709,-0.6812310522476704,22.725283353797078,47.64178023645657,2022
2022-05-29,edi,599.680038915667,2.4224245262064383,76.95622169564082,25.47164314048736,2.4265645297269645,56.85875983190807,7.0557186279112,19.705353971502422,49.80253144529829,4.46556525715158,30.366105160496698,-0.08947989965296184,0.9403463485014099,22.142927502889634,46.795278946265086,2022
2022-06-05,edi,599.680038915667,0.0,51.704278486800256,23.855742943819546,0.0,27.951145139544757,6.988223473210551,22.593087939159982,22.247094523182337,18.77309649654622,15.825511760847444,-0.20962682708349775,0.34593048715470576,23.07988843247755,49.16558822867322,2022
2022-06-12,edi,599.680038915667,0.08753679683978442,75.33273694739229,25.053028413858094,0.08775165445517048,44.56450851417973,8.083121971673082,34.179513265627115,49.36225633059983,6.674786512070539,17.556966085792702,-0.41967076172445983,2.1747443555607067,25.605037271236323,54.977643726772115,2022
2022-06-19,edi,599.680038915667,0.5226826506731055,89.73092211368223,26.408248941222766,0.5238964097513468,46.33552328018062,8.016049849547658,39.77061374916056,60.45995463190347,4.265350309634912,16.128112629895195,-0.5573975612765775,0.2937875429273979,23.521200814834206,50.901015722196156,2022
2022-06-26,edi,599.680038915667,0.19714614658795312,72.33110154928335,19.09375794511538,0.197622924080021,45.75381664865981,10.027087964958582,30.790979683221448,44.468515978604636,2.743768395681196,0.0,-0.7151829201749808,0.05762181431338444,23.066571377996482,50.30715357600584,2022
2022-07-03,edi,599.680038915667,0.7819980533439159,51.74508670770671,19.825924135592707,0.7837340479866647,42.27100424207871,12.783389169383502,30.297106556176047,41.02055762940347,7.425458516067533,0.0,-0.7216593676509048,1.0630797555242124,21.278057063543677,46.7662245751768,2022
2022-07-10,edi,599.680038915667,0.5699748817162976,57.90282272450636,20.11148672769112,0.5713053167748228,37.99567550491487,15.824558182808259,27.200764843292077,35.712278504595496,4.951721040941048,47.63249108430298,-0.7178350841472093,-0.7635470373664152,27.786844346013737,61.54142004828951,2022
2022-07-17,edi,599.680038915667,1.5024745770781291,51.04401820017032,15.219656967302193,1.5055119064056721,55.83688718715483,8.387443430890464,37.05185879776553,44.59209569210481,12.850107333276608,15.860334797446923,-0.41060650522289965,0.3466916852882705,28.913342832018348,51.62014418265381,2022
2022-07-24,edi,599.680038915667,0.10353729268128647,70.67592831055731,17.124482970980143,0.10379080050720811,48.33796307367604,7.318649115384567,36.653856657357395,54.492650648007626,16.749321257720755,41.532265329452095,-0.23427652711171731,-0.30261847652852825,30.285278120461864,54.479132511187,2022
2022-07-31,edi,599.680038915667,1.3126205757444602,59.08946291139955,18.114628039359594,1.315321449289172,71.89050224950073,6.6063743298963296,39.04946774043983,42.29660515928604,13.10912300320387,15.043884083260783,-0.0348306057991208,-0.6028822375638317,27.42495562543113,49.70472876088447,2022
2022-08-07,edi,599.680038915667,0.5557509499085962,52.73073381262845,24.324463274055066,0.5570481834732414,36.88386994655749,6.416464937656736,45.81065783639548,69.64213104467326,20.046577194148295,46.44380483382483,-0.08211366536605395,1.2859414899655786,33.866766842775334,61.8378644036366,2022
2022-08-14,edi,599.680038915667,2.2754523610051254,44.94188252131512,22.152573071763996,2.279546284736185,49.074777919004454,5.384368648635723,44.030392215100875,52.99079524547609,19.326029907485506,16.155042868954286,-0.14281235125471978,2.1188023240380525,23.56047581095038,54.172634257121985,2022
2022-08-21,edi,599.680038915667,0.9847237047151116,44.07623749423764,22.557275520780003,0.9868742148231301,45.98961447531795,6.031389129095502,37.664722579691734,67.99452043650841,20.68091518765614,16.12267588051197,-0.2137893347631017,0.4699016125242637,23.51327187256072,54.461628310673674,2022
2022-08-28,edi,599.680038915667,0.43228847640603885,101.60851008188718,27.642163655153233,0.4333079227401067,50.75988101645779,6.937925236198853,38.25925769951645,56.8793724316964,15.08243719502597,43.351335629923334,-0.30658445027042436,0.9476185591904988,25.289393603381104,59.003054027026586,2022
2022-09-04,edi,599.680038915667,0.6118510932115009,66.16747591975142,23.379157040252924,0.6132535199279615,39.6386252846001,7.346662235622856,28.771071579596644,44.519306445592946,7.059034922347855,0.0,-0.3406137037226715,-0.807626792592768,23.09291725229261,54.268846287451666,2022
2022-09-11,edi,599.680038915667,0.482906444579692,51.26684240655751,20.00090572530029,0.4840220284757069,42.94303619057936,7.854732659966669,23.344913955943863,25.934510440025125,2.2635500679977185,0.0,-0.3397652310062101,-0.8569441672591007,20.179003831814143,47.762246731358296,2022
2022-09-18,edi,599.680038915667,0.9834574111102898,63.27572073921582,20.33553730823753,0.9856051557956991,47.20307589842976,11.220338189242682,29.257112953198206,52.81662065611721,12.153635021960348,0.0,-0.44442630099011715,-0.05866216852464232,17.612276447542456,55.97966977299779,2022
2022-09-25,edi,599.680038915667,0.6594392998353796,124.34617748871321,31.06840865036211,0.6609230462646838,76.11968329295978,12.104398792047421,23.489757685786042,39.14313201702146,1.9277997337275854,0.0,-0.42665788740695604,0.25360620149931556,15.22815348273676,48.745139280786134,2022
2022-10-02,edi,599.680038915667,3.551412007602281,185.47396924588546,47.140854340337626,3.556820047862527,91.71144258536354,17.95521117630194,20.93102031357121,33.587448908679114,5.406593204215377,44.798425854605405,-0.5959203220152832,-0.9792505616145566,19.600175077425927,63.18175920611248,2022
2022-10-09,edi,599.680038915667,3.8117258684536353,60.49942184506806,54.63060742154229,3.8180570111021614,22.001350484650118,21.337379380156474,37.937617959557535,63.218923245890956,13.323552907852163,22.485448881727645,-0.7477682353028382,0.5734287019345689,24.5945435787598,79.83567203294054,2022
2022-10-16,edi,599.680038915667,1.7402988040415432,46.74056019064737,36.733892151831036,1.7440052243844506,25.85126574296276,17.703523631940786,43.73889622399568,56.399976830921766,7.990456396892092,24.072136585364763,-0.8005345674479619,0.789290677768003,17.55337315839917,86.0628200326315,2022
2022-10-23,edi,599.680038915667,2.7978066824772343,21.454620625196373,40.4042412146588,2.802823596823564,34.782945367929436,10.595748188179634,45.996979349532886,55.35759260816989,9.760743032679368,0.0,-0.6547825747398374,-0.21519528042977767,14.35745980172542,70.87897847213007,2022
2022-10-30,edi,599.680038915667,1.6526466722521522,110.11261290248923,40.17772779302839,1.6561266717647614,20.28147332601064,12.713291582555778,49.95797017517765,70.14544214708562,16.857977960522334,21.384895616275248,-0.7111686202587784,-1.0128154369885227,15.593840263190993,77.50994003122761,2022
2022-11-06,edi,599.680038915667,4.063794533474052,17.45962241211842,47.73517094706467,4.070422272638872,21.090246809623277,20.31233145640873,45.014024555205005,65.00952197000737,24.96636208521946,57.805804339492674,-0.6432232601410002,0.33695449655751725,33.721538616042196,84.37738985062178,2022
2022-11-13,edi,599.680038915667,4.858877947855166,67.25789026372709,51.0435690138123,4.865605707938852,40.79064522847721,22.181253289017725,33.3572164754748,70.25475685651921,14.524929772164317,42.83644370715203,-0.4327758414060752,0.8583332232724588,31.236283431008353,78.68693200931969,2022
2022-11-20,edi,599.680038915667,2.0629515352214973,96.45495565168943,59.772183373346266,2.0668615015349756,37.96481609132134,17.67009034760805,39.859674824473935,47.971316195783224,22.03460043018495,34.12448433878022,-0.21487587712573727,-0.4351249303827503,24.88353309696381,63.10449450493392,2022
2022-11-27,edi,599.680038915667,1.984271664416635,119.0048646868844,53.53889152189005,1.9880205808679567,62.79314872936701,16.82273230024739,0.0,0.0,15.512810998401163,16.244033098364834,-0.080916916305748,-1.6570351542053492,23.690258948293042,60.47888062611168,2022
2022-12-04,edi,599.680038915667,4.2935257991384805,135.002123266533,58.488429890577855,4.29934181969655,98.45480651466966,19.07629146716817,43.031742327290345,43.157429296823125,11.655778706778579,18.42007020358859,0.01163110372823079,-0.46975254983550363,26.86378624854424,69.03475698963162,2022
2022-12-11,edi,599.680038915667,3.563934834115726,151.04209503979158,57.65165727005311,3.5692763078847674,102.5575831510771,18.16618067110903,47.80853107105062,49.31811778548507,11.433031178316124,17.541267068015518,0.06276510343184813,-1.1503057507110541,25.582141861326527,66.17368549338704,2022
2022-12-18,edi,599.680038915667,4.5430212132015555,181.42942544442997,49.009884948505686,4.54944806019908,120.39186054445486,21.325193347816914,64.13966619611021,67.54335537527619,12.780330332314104,51.47902558103973,0.13435702133318364,-0.22505641102307136,30.030755023354295,78.18869440732063,2022
2022-12-25,edi,599.680038915667,2.2395025950185135,125.33383308205622,59.145685517533494,2.2436798851891493,102.98572389365138,18.242017891949246,45.72201367843919,0.0,5.7733105428844205,0.0,0.1668365071301941,-1.5401438137961012,25.688938032576143,67.31856327170132,2022
