x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2020-08-09,trn,773.0717143737892,80.24293850520007,26.395523768139686,19.030662714867095,32.656315933543446,33.64498710951843,92.89175447979864,19.242657895648005,0.0,124.27433663591738,7.8165802494822705,6.393203753446368,12.488833679528993,68.85049090112034
2020-08-16,trn,773.0717143737892,45.6137522372268,39.77249006480565,6.6177217842752825,10.462305251779158,28.413650307517347,42.78365001024798,6.712724556326992,0.0,91.72139024117183,5.83068511984031,9.635022836134148,10.194421006092842,46.17047221079253
2020-08-23,trn,773.0717143737892,32.417656054874136,37.12763230819083,10.157036304188996,14.310899500085483,26.740955859272262,87.23745562347244,10.288840723171488,0.0,84.57203928483305,5.441754875171192,9.804632091263018,10.439203986451858,32.39017901523603
2020-08-30,trn,773.0717143737892,28.797444052054907,51.47745101880156,13.337493677143163,18.135982537430824,45.87613642411032,86.29669209386398,13.507736639339619,13.17591477835456,113.42270149801475,6.343460459232779,13.625495031699888,13.394325910878289,92.53745150528623
2020-09-06,trn,773.0717143737892,29.323002094637477,40.39103448985929,6.31422623748574,18.34677284121104,44.943327326341354,91.10490354391892,6.407330137982892,0.0,125.58963988476576,5.600549284744488,11.450042789341373,12.57311626833021,67.88434072759243
2020-09-13,trn,773.0717143737892,31.9055233050674,40.882295439144215,6.936078403395308,23.133646468780068,38.94208675916988,36.135785217789255,7.0355249084859235,0.0,61.35781686246694,5.076698185831106,5.559950613359982,11.934380596124214,58.02849886659646
2020-09-20,trn,773.0717143737892,51.620492085597085,57.9311684270776,18.213782146939483,23.921371742441327,57.20792263062813,35.68726189878193,18.384730197653578,0.0,78.89553726741428,4.437615317774613,10.171722143811246,10.918948140091329,88.5377336280001
2020-09-27,trn,773.0717143737892,39.1743499156911,71.8039668183437,19.817440125600726,19.35748331161311,69.32256738136353,67.8663103385252,20.021528763824207,12.233593934935927,60.17764974834066,5.399151824629744,7.056443787427908,13.899488720247735,115.79831095566726
2020-10-04,trn,773.0717143737892,30.143027749564087,61.320506119134485,9.499224565816942,8.55759954215684,69.84394197867928,46.56371809961216,9.629126815680888,0.0,29.637505134549613,5.233693168237338,7.981287816779732,14.051291757716253,54.46736287828306
2020-10-11,trn,773.0717143737892,37.67512559165197,54.5436893277729,0.0,30.67953610520532,73.37006199925506,62.988205447824704,0.0,12.65845260333763,46.700662812437024,5.430401497366359,15.239779631670483,15.139160001519427,46.50321060816993
2020-10-18,trn,773.0717143737892,52.9923873515439,58.90398603824366,0.18757569872672483,25.05171638423634,91.02508572448846,54.916499568255276,0.1907346501490758,15.704453587212187,67.59460657479454,6.6533527202462,18.947729637114904,19.251645451420906,103.50851223977867
2020-10-25,trn,773.0717143737892,43.97658289976192,46.12662771425371,1.2557940562743983,25.390173140455627,77.38421554645981,78.23853860836114,1.2765215191728427,26.702019817054808,65.67427383441233,5.585079873683958,16.927886913037355,16.765811398658865,103.62476030462393
2020-11-01,trn,773.0717143737892,33.58033884081139,57.73790635725886,0.01956331994072823,19.907646396613817,75.94812704410081,58.83893989661955,0.01989362017995938,13.103243207151385,40.28468578413145,5.411541761896443,16.236146384646556,16.846451086331964,100.99380192652801
2020-11-08,trn,773.0717143737892,30.798601670610793,29.074093915673654,1.7392193872591857,11.628257578541524,34.89661480929495,26.937096426920082,1.7674912255929691,0.0,0.0,4.553909203255597,15.782888764694613,14.735711742664854,96.01440090170266
2020-11-15,trn,773.0717143737892,47.140791290637516,47.41963279171292,4.258640691528224,8.600660178144881,43.564588324480106,41.80793703276151,4.3242602365685,35.2145566559711,57.74071156730843,4.696824072812355,29.901616537046298,15.793364253406581,114.4647019938325
2020-11-22,trn,773.0717143737892,58.140225234152275,38.46214010970993,5.28184942119396,14.001043671719797,28.720834915696614,53.29183891534973,5.360887875160245,0.0,75.72147011980078,4.407603875678445,20.329546591452,15.397640555701557,51.81320434059555
2020-11-29,trn,773.0717143737892,37.51855108062662,38.571176057791014,7.957353674922081,11.629239475853895,26.10127358368317,60.90006655036556,8.066219129016051,0.0,43.52948257201291,3.916605745135017,20.23335617131796,14.211938394655183,66.2930231908314
