x_dt,x_geo,base,ac_m_google_n_imp_alpha0_beta0,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_fb_n_imp_adstk_alpha1_beta0,ac_m_trade_desk_l_clk_adstk_alpha0_beta1,ac_m_youtube_n_clk_adstk_alpha0_beta0,ac_web_new_customer_logins,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_ec_tbill_3m,ac_ec_psavert,ac_trend
2021-02-14,zur,724.1772540781145,75.818603403807,26.743360736498083,0.0,297.3889369102821,15.596440084270721,122.1831897330397,406.7302164746101,9.4526139360648,0.0,0.0,56.828276076875305
2021-02-21,zur,724.1772540781145,72.6291492207679,18.9310688995639,0.0,266.4083635540615,14.442757298965295,117.04332078141063,329.67874419095244,9.545456721339976,0.0,0.0,55.37626703583165
2021-02-28,zur,724.1772540781145,64.32748698911077,15.38019342525062,0.0,229.93601666581165,14.740486045216846,103.66502672146964,291.99578068946636,8.148267958668898,0.0,0.0,49.877944050573575
2021-03-07,zur,724.1772540781145,68.8474177588721,22.96682745497653,0.0,215.39657994417237,17.021848816054643,110.94898519641858,269.89731642938506,7.077970726260123,0.0,0.0,54.27229647223533
2021-03-14,zur,724.1772540781145,60.71481366656901,15.458517433748037,0.0,170.1937975394153,14.731079421044354,97.84313169577669,175.37997818300704,8.580962755134374,0.0,0.0,48.64599196299892
2021-03-21,zur,724.1772540781145,61.46601375882604,18.411649325090234,0.0,176.02307710792817,15.19162255018532,99.05370560876318,152.1856152586224,8.566015188378751,0.0,0.0,50.04218982754848
2021-03-28,zur,724.1772540781145,47.618245137532526,23.116430626554614,0.0,139.755167922155,15.514610703337064,76.73775062046829,98.24957851539416,7.038204388632569,0.0,0.0,39.38347814367893
2021-04-04,zur,724.1772540781145,0.0,17.133215276229958,0.0,195.53303730509296,21.57878321175695,101.15764439991024,103.61206415920508,7.92608051211542,0.0,0.0,52.72748947104691
2021-04-11,zur,724.1772540781145,55.19872220628963,8.180143014376977,0.0,185.04811643081982,13.407106903657512,88.95411478584195,102.50149102401544,9.543171660407495,0.0,0.0,47.07984313268295
2021-04-18,zur,724.1772540781145,65.49220959456413,16.239369781971526,0.0,212.87266803829644,15.82792688857961,105.54200236793832,202.692752220603,10.47161921112195,0.0,0.0,56.70549704239838
2021-04-25,zur,724.1772540781145,59.53047967000356,18.695438977554897,0.0,190.43435606183883,16.429911479205956,95.93455386773431,184.24170775836882,9.232916360976665,0.0,0.0,52.312924842819676
2021-05-02,zur,724.1772540781145,63.38197894897468,24.769628695458984,0.0,182.03778943988513,15.432692859831134,102.14132167975608,156.9294130656667,7.13184813739347,0.0,0.0,56.516543548821545
2021-05-09,zur,724.1772540781145,54.95753590415724,19.960755365180344,0.0,143.89599388267598,12.38254742181598,88.56516490396022,181.42809874105464,6.587863648322936,0.0,0.0,49.71483530064162
2021-05-16,zur,724.1772540781145,51.778566811917955,17.72136171834898,0.0,149.61354902900177,12.579364061307345,83.44219191346606,149.5668581298858,4.507808616341767,0.0,0.0,47.50825534019659
2021-05-23,zur,724.1772540781145,52.782140812602336,12.555972807538701,0.0,138.12012369713386,13.574978801166424,85.05947172493305,76.23288439785692,4.707716223533258,0.0,0.0,49.11116166187867
2021-05-30,zur,724.1772540781145,57.71867333417759,22.812178959076302,0.0,124.59260860891678,17.47447922938333,93.01479193035348,119.08954887213955,5.003034922926024,0.0,0.0,54.450253799633344
2021-06-06,zur,724.1772540781145,50.508389080994476,14.193121189251954,0.0,112.90101629869243,17.490202972143493,62.5278576475146,145.8978400844727,6.003338391113956,0.0,0.0,48.300980257701895
2021-06-13,zur,724.1772540781145,47.87081360853203,19.893824027192252,0.0,119.02630653305187,14.82208256017788,77.14476974278527,118.52483635152241,4.9145652843001795,0.0,0.0,46.39730763977268
2021-06-20,zur,724.1772540781145,51.03392101008796,16.685135039048546,0.0,144.56386892408028,15.839338355417953,82.24218033121197,105.29706029164431,5.431762831829078,0.0,0.0,50.12255915610441
2021-06-27,zur,724.1772540781145,59.183683326305754,25.01234209687826,0.0,186.10254898540882,18.268252270152406,95.37568465149356,85.4785880391557,6.123588670804589,0.0,0.0,58.8916094178153
2021-07-04,zur,724.1772540781145,59.1709078961337,19.84612205592227,0.0,182.25804824178613,14.603302514719362,89.94638875532767,97.6687275119452,8.17266180298682,0.0,0.0,59.643558035369416
2021-07-11,zur,724.1772540781145,59.876536582711566,8.475036224829148,0.0,141.24779214394243,11.294918766445779,80.15879881453395,61.7709080334856,6.139674350881967,0.0,0.0,61.128602984157396
2021-07-18,zur,724.1772540781145,82.1144143751641,14.320580927320192,0.0,93.22867710161198,14.483020072262983,122.77421744037039,84.71234690712443,7.028330994733793,0.0,0.0,84.89265077085653
2021-07-25,zur,724.1772540781145,77.28010159971446,10.237339045552792,0.0,28.443199673338352,19.102197984837087,124.53842318958327,95.67010360674819,4.817217247112021,0.0,0.0,80.89345988331067
2021-08-01,zur,724.1772540781145,78.31181135963963,14.036241238315746,0.0,25.649047761948243,22.429233131810427,123.17612693086332,64.63154983254258,6.699727173940226,0.0,0.0,82.98542632452579
2021-08-08,zur,724.1772540781145,89.219048227789,16.530680115026858,0.0,41.02226118810467,21.83136984298897,111.0498262580383,73.63340550335214,7.597146048478469,0.0,0.0,95.69657312274192
2021-08-15,zur,724.1772540781145,84.4028091127579,18.564163098477323,0.0,43.9037790351149,19.55379140031151,118.25787704224297,69.65851342814467,7.510067503169735,0.0,0.0,91.62139394455156
2021-08-22,zur,724.1772540781145,75.75133154733459,21.69862515301021,0.0,36.27737554386667,22.349174482652685,115.29587658588088,62.51835929702774,5.528004388949761,0.0,0.0,83.20892373004021
2021-08-29,zur,724.1772540781145,62.41293593441239,19.81443258664634,0.0,25.78669220060832,25.805791747685525,100.5796895579252,77.26506466275961,6.23273874318976,0.0,0.0,69.36394280157498
2021-09-05,zur,724.1772540781145,64.87110682911022,21.509680191812404,0.0,43.45741318368631,27.02635666967016,85.60011092386088,66.92349629200812,7.536080666783798,0.0,0.0,72.93420749251176
2021-09-12,zur,724.1772540781145,67.68441921196911,21.460714490283234,0.0,102.16146388479261,19.11232749733838,81.84262929096708,69.82581613863098,6.567842947622721,0.0,0.0,76.97187865448154
2021-09-19,zur,724.1772540781145,65.68669900216699,28.276601173704723,0.0,180.69797745768753,16.85601325088885,94.17775994723098,67.76489213735945,1.8282388091621011,0.0,0.0,75.54890113676935
2021-09-26,zur,724.1772540781145,65.87547464410311,30.4141603409164,0.0,229.20121410683075,24.301989654656243,102.98291083105912,81.55156830653473,3.898810346925311,0.0,0.0,76.61732314740718
2021-10-03,zur,724.1772540781145,64.85074949247893,30.985779287897035,0.0,203.77544553285395,29.404413704805076,7.717151144258331,40.14149693446867,3.3595591688344952,0.0,0.0,76.2635644486825
2021-10-10,zur,724.1772540781145,65.86620842588643,6.614060073784694,0.0,170.9606739726978,26.74958034281431,5.499234483431956,67.9500808729905,2.6713178274552924,0.0,0.0,78.30891364024615
2021-10-17,zur,724.1772540781145,78.10656509183717,16.612642715487528,0.0,186.68149436919776,22.856241977732104,8.020318925752152,64.46215795978281,7.258863159674564,0.0,0.0,93.87094618904584
2021-10-24,zur,724.1772540781145,73.51862417907111,19.88880695945536,0.0,192.77330770477877,21.34659565960765,11.923517600027656,75.8446034473047,9.610118557919812,0.0,0.0,89.3070887580197
2021-10-31,zur,724.1772540781145,63.12820407136997,15.335161839882323,0.0,197.59889617126586,21.953000894902786,8.784393014338884,130.25090329415025,6.3749599533600705,0.0,0.0,77.50107870313381
2021-11-07,zur,724.1772540781145,73.74216144107166,24.40653774093793,0.0,236.17544961842003,24.088075246674084,14.578183237829492,121.72034075550337,7.966192637724889,0.0,0.0,91.48456001457066
2021-11-14,zur,724.1772540781145,70.84716008965088,25.118239009423775,0.0,198.9720395987602,21.906870394435572,13.393959881071527,160.79496330636294,9.591948897072898,0.0,0.0,88.8085722738571
2021-11-21,zur,724.1772540781145,62.69318830029159,26.432404446657838,0.0,157.02164635603648,18.47910124715281,14.13866942364447,129.3533457291338,6.070422816981875,0.0,0.0,79.39755706983354
2021-11-28,zur,724.1772540781145,79.66284758932868,26.975964909926297,0.0,213.41163045184035,19.55587060648606,9.632670235520454,16.43664351002837,6.026860120803594,0.0,0.0,101.91819621074512
